source_path,source,original_split,split,raw_label,label,label_index,sha256,width,height,channels,image_format,status,reason,canonical_path
K:\人脸数据集\archive (3)\Train\neutral\image0029148.jpg,archive (3),train,train,neutral,neutral,4,35066c1b9be1326f7560398f91bdb9da0d32f3059826bd431711ec7544a4cdfe,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0030755.jpg,archive (3),train,validation,neutral,neutral,4,8b746595186e822e4a2a49c9d433534fdaa8e4aad2600d856b7850cd13e519a1,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0030786.jpg,archive (3),train,train,neutral,neutral,4,d708133062c84b36c72b93576736c3fe680b12d1f5a965e587fdce3e5af47935,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0030852.jpg,archive (3),train,train,neutral,neutral,4,4a675cafb0e58d43eede0a1a32b275eb414cdbd801d772133fd2973a20f3da8a,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0030861.jpg,archive (3),train,train,neutral,neutral,4,7903ddb5411bb5ebb0554759cc910f08be9344683198e9282eb8c17795e86bd3,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0030914.jpg,archive (3),train,train,neutral,neutral,4,6606002d5c408718b9bafe013adcefa707f3f4af7ca9bc1bb12b368d541c21ee,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0030963.jpg,archive (3),train,train,neutral,neutral,4,d9cbee0a3dab54991df47712c3a808196cb5040cb148d68ff76b83de746efd16,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0030988.jpg,archive (3),train,validation,neutral,neutral,4,8240d15013f9ee77f782fab5e941c0d66bf06336b0893a74e2c51e8b43badad2,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0030989.jpg,archive (3),train,train,neutral,neutral,4,a3cc931c6a5228e318fd2a0d6c739b63b751e8dfe4a44559893954db06d218c1,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031226.jpg,archive (3),train,train,neutral,neutral,4,ff3e42dbffe168ad45c90469a0ac4111a2473bdbacf3a15ef44d0fe92e2b999c,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031251.jpg,archive (3),train,train,neutral,neutral,4,ec11ca1d5fde88b6815acf54eea9f26176fcd64e07f45e4cfbd1cc066d83618c,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031290.jpg,archive (3),train,train,neutral,neutral,4,dad63e1e996119f0001be2b2201f335528c096c5cd3a7b29668db81c8ae21d6c,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031458.jpg,archive (3),train,train,neutral,neutral,4,a870c17ac925cb5e7487ad4021356f493792868b03e2208aff59e66ca377fb6f,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031590.jpg,archive (3),train,validation,neutral,neutral,4,9a5657a4e6caeeb0cb675db13329ff95a19a0c91f8e6974bbdb8084b049abf75,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031608.jpg,archive (3),train,train,neutral,neutral,4,3cc383e5e87b6268881df8ad91e77eb79821fdbcadfa3427fb105ef77639208e,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031666.jpg,archive (3),train,validation,neutral,neutral,4,6f8770e90d29a3a5493bd5c8c016b9c503a024b21cb45207ce83162019057198,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031768.jpg,archive (3),train,validation,neutral,neutral,4,9f228b988f5465f2395d84b32e457f562de6bea606154bb727090ed91b01481f,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031779.jpg,archive (3),train,train,neutral,neutral,4,1a522cbd1a64ac35a2f8f256f86d144d7d9b7545a7e24b8d7051efd8c6e824f0,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031787.jpg,archive (3),train,train,neutral,neutral,4,b227877325fcdc4aa2391450a094f3320188b2f1ac669dfeee2a2667ac9636c0,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0031841.jpg,archive (3),train,train,neutral,neutral,4,3881a1b62efcd8f0ad7119bcf4065df8376a9c6d26d0cc9fde81ff3e553ddbfe,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032112.jpg,archive (3),train,train,neutral,neutral,4,d486f5f8b34c7ae05b03a439ee37416ddb9d88c2b54989404f709cd26a0fefa4,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032130.jpg,archive (3),train,train,neutral,neutral,4,6f2fab084935933ba94b120a9ece4eb84e91e25b3ae5f39c8958969d5966c5d7,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032152.jpg,archive (3),train,validation,neutral,neutral,4,908dec4fb3eeb174bb1f66911cda7ff16f6f0a02f971445de6684690886eada0,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032187.jpg,archive (3),train,train,neutral,neutral,4,e05d2c3afca10f5a39e1b402e05a98d8159590eace87ff1e4202667f8b4ac9c9,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032224.jpg,archive (3),train,train,neutral,neutral,4,a72ee9821b03ad15953306435839f59793703e0d3f03d2d7072001df0402815b,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032248.jpg,archive (3),train,train,neutral,neutral,4,b48a2ba9d0eb78f1f4999291f553b1a423770f1b69ec661e1337df3f5c9306da,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032272.jpg,archive (3),train,validation,neutral,neutral,4,937e5fd9622582715e5ae2e454e8278d76353a2d696fddc6e3dc5a25acb893aa,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032326.jpg,archive (3),train,train,neutral,neutral,4,32c8197a919dec21ee01e48b4f0cf50654d66a8af51e08dda8d9163134b96915,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032330.jpg,archive (3),train,train,neutral,neutral,4,a81c6b2e40951761e256ba0be11f346bb3c05b53eda1c8d7fd013836fdaee776,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032335.jpg,archive (3),train,train,neutral,neutral,4,57e6b4b27b16162626065268122e86e5524ec6517b4b8be047318949deaea1da,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032343.jpg,archive (3),train,train,neutral,neutral,4,d710f34e00d6243002d35277c10adfdf1e2b8fb5242e3a16be24a83d585a7aad,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032405.jpg,archive (3),train,train,neutral,neutral,4,b7f797d88998a5ccf65d56a73ec1054e3de49a6ebcaccfc0e788b070ef6a76ec,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032414.jpg,archive (3),train,train,neutral,neutral,4,ddef0f75f0adeef6f2a128fec648aa8868df5660dd79f196cac7885dbb139e29,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032477.jpg,archive (3),train,train,neutral,neutral,4,9ed84db9e54cac0eb7f4e76f92948e4c375723b5408d10def75dd00bf973b54f,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032490.jpg,archive (3),train,train,neutral,neutral,4,705a3fe370918907467f732fb263cf16429867835baf51f635fa8757ac9342b7,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032495.jpg,archive (3),train,train,neutral,neutral,4,8dbb302e638e01f593d597973ac2ee9ba4e328aa7130d47b1a3e20ff33e2937f,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032511.jpg,archive (3),train,train,neutral,neutral,4,4953c7e260cd3e2e5a71ee2238c0cea736b2ead89261910b0a0ce6ffe84c6df0,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032517.jpg,archive (3),train,train,neutral,neutral,4,47af988805906e48acd04c1e6cb6340f8aa1fe165ffaf9daf0cc428c6fd8b694,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032523.jpg,archive (3),train,train,neutral,neutral,4,75159e84d5895ea51e77fb6baa0e39d6eb255a134f39570893e23d26bb254804,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032569.jpg,archive (3),train,train,neutral,neutral,4,951de4d3bbb68369abf6d52b521ad32010054a377ced9dc86ba7ed15b6f4de20,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032693.jpg,archive (3),train,validation,neutral,neutral,4,bba07ea6965d541460eb47be1699319f86a9f8203b1bf3272e87cb4d0768c693,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032769.jpg,archive (3),train,train,neutral,neutral,4,252853159e65695194bc47a2107f291bbfc766bbc8b679151c228fd37352fee1,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032772.jpg,archive (3),train,validation,neutral,neutral,4,caa3492922cf44c2e3ebf6b09548bad74935ac50d815abec9e158771a6e78ef0,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032861.jpg,archive (3),train,train,neutral,neutral,4,e67be0e9ce3cff613fa4c40fa87d686bab9bf36530b22c586f4f2d2844c87645,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032874.jpg,archive (3),train,train,neutral,neutral,4,bc5ab79d78f4be424d8eb2868a5ead99d2c55ddddd8be9ea8bad88d4687840d2,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032882.jpg,archive (3),train,train,neutral,neutral,4,8713b78bd1f0909df6aa15d9f50510f34a393d8f2f2a54e0dc83bd1e199e75ed,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032905.jpg,archive (3),train,train,neutral,neutral,4,0476b3b77f95309b14e7df697d833e0ab05bcc015f66d3176b614d36e58ff535,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0032920.jpg,archive (3),train,train,neutral,neutral,4,118927e4fb77c3d20716ffe3d8c8b8cfa8e8b80085a7f79369c0426e0ea43dde,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0033249.jpg,archive (3),train,train,neutral,neutral,4,eddb73b8773dcbaa40340019bd7bcf20b6bb98b4ff871144d29336bf4faf0597,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0033250.jpg,archive (3),train,train,neutral,neutral,4,b271d4ba76178f57cd4e479af8fc0062f7ce19824fa6b23054ea466509dc8c10,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0037009.jpg,archive (3),train,train,neutral,neutral,4,e6d80752a244cc250232a8c72573f6290cefdf9253ad5928e1ea5a085823a44e,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0037425.jpg,archive (3),train,train,neutral,neutral,4,f2148abc405abf969ad9e46053715ce63609e603d0110b4e23a3bcd42dade61e,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0037645.jpg,archive (3),train,train,neutral,neutral,4,5448b8aaa612c0cbdf1a5a860c3093360070bbbe6854dd00a54dcd53a9148daf,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0037703.jpg,archive (3),train,validation,neutral,neutral,4,e90f5669a204b0ebe76310e465328c27e43edff2e583edea023beeedd0987460,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0037769.jpg,archive (3),train,train,neutral,neutral,4,28ba09e5259f1e5bd14f68348d27a3843e99d80745ac5bbc3624ad22371a1924,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0037827.jpg,archive (3),train,train,neutral,neutral,4,299869f40fdbe029f3dab4e9977a9b5e6470831a601fa252d2bc2ec367b5e3e4,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0040535.jpg,archive (3),train,train,neutral,neutral,4,46a012af21b7ae1f1e66e7e040db2b155f56fd1d0ac4032c51c9c337c489872d,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0041122.jpg,archive (3),train,validation,neutral,neutral,4,2224b3e42de91283858f2d28b52e6cacf90a478abbb6b31ce363a6621a826a4e,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0041520.jpg,archive (3),train,train,neutral,neutral,4,61a12db2cd7743e670037447f8d4db482535d152f79101eff7305c8f259ece78,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0041848.jpg,archive (3),train,train,neutral,neutral,4,de7bcd5c286dc44b3c684810fbc1186a3cda54f86a95c4669e6aba11d12e1007,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image0041877.jpg,archive (3),train,train,neutral,neutral,4,39394172980581d9f3397c7161030edf31bf2c0c2e47172f3bf34e30a5cbeed0,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image989898889.jpg,archive (3),train,train,neutral,neutral,4,11eec89df8be7b57897614ff57e25e10c7608ad3e7c9ddac274d840b18ea5d65,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\image9999989.jpg,archive (3),train,validation,neutral,neutral,4,67346c0d8592d9f2d1dcf23395190df84a435bb1d749b7fe5375e9e109d94c0c,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\neutral\original_result.jpg,archive (3),train,train,neutral,neutral,4,c10d4f0278b25edc98c8e836998fea9c88e0c1c52b75c044da20b8e129762c17,96,96,3,JPEG,included,directory,
K:\人脸数据集\archive (3)\Train\sad\image0000013.jpg,archive (3),train,,sad,sad,5,73e92edfb237c2dba0b925ada5292522544a29638ca0d6f144553a0784c85392,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000013.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000027.jpg,archive (3),train,,sad,sad,5,237b09ffac541a652f9402d8f4a30168a503afb611c2c9accc9ea8155c6008ce,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000027.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000028.jpg,archive (3),train,,sad,sad,5,38c8d7d34f4a40c722160ec609365dbebb4e544d5d012f63acee256b4e5acbf8,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000028.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000047.jpg,archive (3),train,,sad,sad,5,11b858b74f11bc33092809ee8ad9509c10a84e0a5a76cbd85ba370418a2b626f,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000047.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000073.jpg,archive (3),train,,sad,sad,5,eace6a03e2ebcce1e38508b5c6f6f35d126b203c6980b271b423618e9276f0cd,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000073.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000093.jpg,archive (3),train,,sad,sad,5,6d378b29dee11f91e6ff297a791c859eeaac1d592251f56fe56948288f8c8d50,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000093.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000096.jpg,archive (3),train,,sad,sad,5,e462fb42ed158b0c2be6707316249b147619a8868e299374c9809afa675fcdfa,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000096.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000111.jpg,archive (3),train,,sad,sad,5,103da4a5c1d1868a0de744ccbf3603387d882168c6429ec81affe08d52104323,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000111.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000118.jpg,archive (3),train,,sad,sad,5,b018eb7ea41217b640d482d55db1b5d9a315369ae54c0f907df6515ad3ade3ff,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000118.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000145.jpg,archive (3),train,,sad,sad,5,4550f122a453c8a7371d81bfbb9065402ad704a3f8ea97dac5c5c09397419a3f,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000145.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000162.jpg,archive (3),train,,sad,sad,5,7caffe566f0490537189f837d2e57c0bead440bbcd7f7026a54482de720cd93e,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000162.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000163.jpg,archive (3),train,,sad,sad,5,658b2dca12cc80cebbe50ecb7831823b8f9457875db5b7b5849499898d122a44,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000163.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000179.jpg,archive (3),train,,sad,sad,5,bf4ad7762825e2b926438786a99f5ba392eb5304fc26e83ea0657253090fb1e1,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000179.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000219.jpg,archive (3),train,,sad,sad,5,ea816986877f5f91f6a9da0acf42fccfd1c59f3a3b738fa7dee3ce23aff836e5,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000219.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000244.jpg,archive (3),train,,sad,sad,5,1f90c17e81aa97983ed6d4e069d39a7be7b4a2aea8f2dc63c39e790d15272798,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000244.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000274.jpg,archive (3),train,,sad,sad,5,7e042984c248da583f77eed6083df9f2a44d8051fb0d66e9488167cea5e87164,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000274.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000276.jpg,archive (3),train,,sad,sad,5,9144ed4e116a1537ad161f4f7283637cbf6b64c7bb339610d6beaab728344e20,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000276.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000290.jpg,archive (3),train,,sad,sad,5,ddaa6afc706b4533c219033c13f60d33385d5dd524a3f88fcfea72e369f3c9e7,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000290.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000311.jpg,archive (3),train,,sad,sad,5,38ffd568ec389cfd93b630385a394dc35ecc9262fbfc48366ff8bbcf4a5e1ddb,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000311.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000323.jpg,archive (3),train,,sad,sad,5,6600561df3c86963ba65014a4be9b5683b9819c253645e56f4fd4d7fae72e3d1,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000323.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000327.jpg,archive (3),train,,sad,sad,5,3f243ec173135e61040b301c3cf127a012324346844373d94a1121dfd9e6e202,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000327.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000354.jpg,archive (3),train,,sad,sad,5,06d4f0f504ed97bd2f247e2b33df424ecc3fad6c9898cec9297a54c077e16422,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000354.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000362.jpg,archive (3),train,,sad,sad,5,25dec0acb5822836476007d5897ac9b4f30b91d5c4e767539fad4bab343585cc,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000362.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000372.jpg,archive (3),train,,sad,sad,5,68a5eb7c966369b85c540b0c8109bcc1531f25ce0f7202378e796aeb2da0d0e5,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000372.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000382.jpg,archive (3),train,,sad,sad,5,5f7da6d165ac60a7661ef5505e48c0fd96e419316904bb7810158a5efb3214f4,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000382.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000383.jpg,archive (3),train,,sad,sad,5,9b081a28033618b2a69c2b7b17b60a817a1e69a5e00e96dc6c7e5c75f4ba8e34,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000383.jpg
K:\人脸数据集\archive (3)\Train\sad\image0000497.jpg,archive (3),train,,sad,sad,5,0e385befe59a58a231b5742b7db38452829790f78d0eaf739def30bc2c9d2980,96,96,3,JPEG,excluded,cross_split_duplicate_keep_test,K:\人脸数据集\archive (3)\Test\sad\image0000497.jpg
